timestamp,requests_count,error_rate_pct,avg_latency_ms,p99_latency_ms,circuit_breaker_status,active_connections
2026-02-10T08:50:00,193,2.03,211.7,696.5,CLOSED,98
2026-02-10T08:55:00,177,0.63,298.1,1109.7,CLOSED,103
2026-02-10T09:00:00,434,1.71,164.8,571.0,CLOSED,130
2026-02-10T09:05:00,275,2.45,150.2,567.5,CLOSED,160
2026-02-10T09:10:00,466,1.12,124.5,560.9,CLOSED,83
2026-02-10T09:15:00,61,1.8,304.2,993.8,CLOSED,170
2026-02-10T09:20:00,261,0.43,81.6,322.0,CLOSED,155
2026-02-10T09:25:00,220,1.11,183.4,852.2,CLOSED,46
2026-02-10T09:30:00,265,2.06,94.6,417.6,CLOSED,124
2026-02-10T09:35:00,141,2.2,272.0,1086.1,CLOSED,69
2026-02-10T09:40:00,364,1.88,269.6,971.1,CLOSED,65
2026-02-10T09:45:00,493,0.72,316.9,902.0,CLOSED,43
2026-02-10T09:50:00,494,1.48,161.3,718.8,CLOSED,105
2026-02-10T09:55:00,453,2.26,130.2,389.3,CLOSED,136
2026-02-10T10:00:00,403,1.21,345.7,1672.3,CLOSED,189
2026-02-10T10:05:00,196,1.7,268.7,1283.5,CLOSED,136
2026-02-10T10:10:00,499,1.84,205.2,583.3,CLOSED,39
2026-02-10T10:15:00,385,2.17,158.7,417.4,CLOSED,16
2026-02-10T10:20:00,321,0.59,255.4,724.0,CLOSED,84
2026-02-10T10:25:00,123,1.19,263.8,1170.1,CLOSED,59
2026-02-10T10:30:00,129,1.17,277.4,1174.4,CLOSED,155
2026-02-10T10:35:00,82,1.78,152.8,656.2,CLOSED,111
2026-02-10T10:40:00,277,1.27,286.8,725.4,CLOSED,60
2026-02-10T10:45:00,121,1.08,139.3,643.8,CLOSED,143
2026-02-10T10:50:00,84,1.12,81.2,403.7,CLOSED,48
2026-02-10T10:55:00,75,0.16,336.3,1590.1,CLOSED,194
2026-02-10T11:00:00,187,1.72,158.9,447.5,CLOSED,74
2026-02-10T11:05:00,154,1.96,314.8,948.0,CLOSED,64
2026-02-10T11:10:00,345,1.11,201.9,697.1,CLOSED,140
2026-02-10T11:15:00,326,0.5,343.9,1380.1,CLOSED,137
2026-02-10T11:20:00,407,1.84,252.3,761.2,CLOSED,12
2026-02-10T11:25:00,179,2.14,252.8,1015.4,CLOSED,83
2026-02-10T11:30:00,356,2.24,316.7,897.1,CLOSED,153
2026-02-10T11:35:00,193,2.46,327.7,1284.8,CLOSED,23
2026-02-10T11:40:00,183,0.37,130.7,529.9,CLOSED,33
2026-02-10T11:45:00,241,2.28,331.2,869.3,CLOSED,177
2026-02-10T11:50:00,89,2.43,316.1,875.8,CLOSED,94
2026-02-10T11:55:00,226,0.8,109.6,489.7,CLOSED,145
2026-02-10T12:00:00,378,1.82,321.5,852.0,CLOSED,22
2026-02-10T12:05:00,310,0.62,221.5,873.3,CLOSED,196
2026-02-10T12:10:00,376,1.86,157.2,419.8,CLOSED,82
2026-02-10T12:15:00,228,0.25,145.3,510.6,CLOSED,140
2026-02-10T12:20:00,476,0.92,265.5,882.9,CLOSED,143
2026-02-10T12:25:00,313,1.62,107.8,443.5,CLOSED,132
2026-02-10T12:30:00,308,0.84,166.3,436.5,CLOSED,20
2026-02-10T12:35:00,256,1.6,83.2,315.4,CLOSED,91
2026-02-10T12:40:00,299,1.02,200.8,924.1,CLOSED,125
2026-02-10T12:45:00,361,1.42,89.7,232.6,CLOSED,128
2026-02-10T12:50:00,257,2.0,257.4,1221.0,CLOSED,144
2026-02-10T12:55:00,154,1.77,254.4,943.7,CLOSED,36
2026-02-10T13:00:00,314,1.15,108.8,524.4,CLOSED,118
2026-02-10T13:05:00,266,2.45,219.7,611.2,CLOSED,155
2026-02-10T13:10:00,247,1.47,303.2,1090.4,CLOSED,158
2026-02-10T13:15:00,389,1.87,220.8,662.0,CLOSED,115
2026-02-10T13:20:00,418,0.26,314.8,1039.5,CLOSED,17
2026-02-10T13:25:00,156,0.9,344.3,1183.5,CLOSED,75
2026-02-10T13:30:00,351,0.96,225.6,760.1,CLOSED,93
2026-02-10T13:35:00,239,1.16,120.5,375.6,CLOSED,71
2026-02-10T13:40:00,353,2.47,236.2,1045.5,CLOSED,140
2026-02-10T13:45:00,254,0.49,123.0,510.3,CLOSED,34
2026-02-10T13:50:00,296,1.22,289.7,967.0,CLOSED,21
2026-02-10T13:55:00,466,0.26,169.2,536.2,CLOSED,118
2026-02-10T14:00:00,494,1.13,210.9,636.9,CLOSED,61
2026-02-10T14:05:00,224,0.12,292.9,882.0,CLOSED,128
2026-02-10T14:10:00,270,0.53,283.6,1129.1,CLOSED,175
2026-02-10T14:15:00,376,0.63,165.5,567.2,CLOSED,199
2026-02-10T14:20:00,114,1.8,124.4,583.1,CLOSED,104
2026-02-10T14:25:00,172,2.36,195.1,489.9,CLOSED,149
2026-02-10T14:30:00,53,1.22,131.4,504.3,CLOSED,154
2026-02-10T14:35:00,419,2.32,113.8,524.2,CLOSED,173
2026-02-10T14:40:00,334,1.2,303.7,1416.0,CLOSED,52
2026-02-10T14:45:00,290,2.38,294.2,1070.8,CLOSED,39
2026-02-10T14:50:00,199,0.39,285.2,813.0,CLOSED,42
2026-02-10T14:55:00,308,1.76,209.8,1007.8,CLOSED,60
2026-02-10T15:00:00,54,0.1,242.7,875.3,CLOSED,31
2026-02-10T15:05:00,122,0.45,93.0,399.0,CLOSED,81
2026-02-10T15:10:00,198,0.44,159.7,594.4,CLOSED,183
2026-02-10T15:15:00,387,2.41,174.2,646.0,CLOSED,187
2026-02-10T15:20:00,98,1.69,346.1,1520.6,CLOSED,192
2026-02-10T15:25:00,397,2.27,332.4,1312.7,CLOSED,171
2026-02-10T15:30:00,413,1.24,181.6,730.9,CLOSED,99
2026-02-10T15:35:00,283,1.95,188.7,663.6,CLOSED,20
2026-02-10T15:40:00,243,1.56,275.3,1048.9,CLOSED,70
2026-02-10T15:45:00,58,0.57,290.3,738.4,CLOSED,192
2026-02-10T15:50:00,471,0.98,123.6,568.4,CLOSED,45
2026-02-10T15:55:00,414,2.47,182.6,622.9,CLOSED,127
2026-02-10T16:00:00,143,1.6,338.4,953.6,CLOSED,32
2026-02-10T16:05:00,174,1.49,285.3,1415.1,CLOSED,190
2026-02-10T16:10:00,404,0.13,85.7,275.2,CLOSED,181
2026-02-10T16:15:00,108,0.68,93.5,312.0,CLOSED,173
2026-02-10T16:20:00,218,1.51,102.3,265.2,CLOSED,189
2026-02-10T16:25:00,412,0.33,98.7,451.3,CLOSED,48
2026-02-10T16:30:00,66,1.11,88.3,250.5,CLOSED,99
2026-02-10T16:35:00,392,1.45,273.8,863.6,CLOSED,129
2026-02-10T16:40:00,492,2.28,241.4,939.2,CLOSED,62
2026-02-10T16:45:00,306,0.63,158.0,676.9,CLOSED,101
2026-02-10T16:50:00,145,1.28,104.1,288.3,CLOSED,156
2026-02-10T16:55:00,468,1.07,233.9,732.2,CLOSED,72
2026-02-10T17:00:00,261,2.43,271.9,1349.3,CLOSED,109
2026-02-10T17:05:00,172,2.15,263.3,1193.0,CLOSED,15
2026-02-10T17:10:00,303,2.2,104.7,443.1,CLOSED,178
2026-02-10T17:15:00,448,1.08,178.5,677.6,CLOSED,89
2026-02-10T17:20:00,489,1.04,169.9,802.3,CLOSED,52
2026-02-10T17:25:00,115,2.47,214.5,691.8,CLOSED,20
2026-02-10T17:30:00,426,2.05,266.1,1114.5,CLOSED,46
2026-02-10T17:35:00,75,0.15,185.6,504.1,CLOSED,180
2026-02-10T17:40:00,213,1.89,293.3,796.3,CLOSED,16
2026-02-10T17:45:00,156,1.44,171.2,780.6,CLOSED,136
2026-02-10T17:50:00,383,2.21,188.2,566.0,CLOSED,24
2026-02-10T17:55:00,151,2.21,267.9,1331.7,CLOSED,91
2026-02-10T18:00:00,161,2.26,308.2,1064.4,CLOSED,192
2026-02-10T18:05:00,465,1.93,322.1,815.6,CLOSED,24
2026-02-10T18:10:00,76,0.24,90.2,344.2,CLOSED,162
2026-02-10T18:15:00,277,1.51,97.8,371.9,CLOSED,196
2026-02-10T18:20:00,487,0.11,333.9,1522.5,CLOSED,21
2026-02-10T18:25:00,168,0.52,253.8,847.6,CLOSED,81
2026-02-10T18:30:00,357,0.25,226.8,995.7,CLOSED,169
2026-02-10T18:35:00,167,1.74,247.8,650.1,CLOSED,77
2026-02-10T18:40:00,263,1.8,251.0,894.0,CLOSED,72
2026-02-10T18:45:00,323,1.95,186.4,892.9,CLOSED,16
2026-02-10T18:50:00,121,1.33,298.9,1483.3,CLOSED,182
2026-02-10T18:55:00,228,1.62,220.4,1021.0,CLOSED,156
2026-02-10T19:00:00,407,0.83,203.9,1010.0,CLOSED,127
2026-02-10T19:05:00,417,2.13,315.4,962.2,CLOSED,32
2026-02-10T19:10:00,330,0.19,174.2,847.9,CLOSED,182
2026-02-10T19:15:00,491,1.97,146.0,588.7,CLOSED,137
2026-02-10T19:20:00,366,2.33,243.3,914.7,CLOSED,45
2026-02-10T19:25:00,113,0.33,237.8,1038.6,CLOSED,45
2026-02-10T19:30:00,292,1.7,243.7,1217.7,CLOSED,197
2026-02-10T19:35:00,437,2.17,254.9,1101.5,CLOSED,113
2026-02-10T19:40:00,403,2.05,195.3,911.5,CLOSED,140
2026-02-10T19:45:00,114,1.29,187.5,777.3,CLOSED,148
2026-02-10T19:50:00,170,2.05,138.5,496.0,CLOSED,144
2026-02-10T19:55:00,62,2.27,260.0,707.1,CLOSED,177
2026-02-10T20:00:00,377,1.05,289.5,840.6,CLOSED,112
2026-02-10T20:05:00,267,0.51,122.9,440.1,CLOSED,123
2026-02-10T20:10:00,55,1.34,266.6,1046.3,CLOSED,186
2026-02-10T20:15:00,93,0.57,253.8,1237.0,CLOSED,93
2026-02-10T20:20:00,378,0.51,228.6,915.7,CLOSED,192
2026-02-10T20:25:00,287,1.39,244.5,789.4,CLOSED,159
2026-02-10T20:30:00,324,0.68,165.9,458.8,CLOSED,92
2026-02-10T20:35:00,288,0.92,208.7,601.2,CLOSED,92
2026-02-10T20:40:00,244,2.44,305.7,990.8,CLOSED,150
2026-02-10T20:45:00,239,2.11,326.3,1598.5,CLOSED,146
2026-02-10T20:50:00,87,0.16,87.9,421.6,CLOSED,84
2026-02-10T20:55:00,449,0.4,199.0,690.3,CLOSED,133
2026-02-10T21:00:00,85,1.42,130.9,639.2,CLOSED,45
2026-02-10T21:05:00,230,1.52,336.2,1569.6,CLOSED,99
2026-02-10T21:10:00,275,2.02,224.3,605.8,CLOSED,39
2026-02-10T21:15:00,269,2.12,163.3,424.3,CLOSED,176
2026-02-10T21:20:00,417,0.97,91.8,368.0,CLOSED,77
2026-02-10T21:25:00,142,0.75,270.1,1028.3,CLOSED,124
2026-02-10T21:30:00,228,1.45,320.0,1311.6,CLOSED,22
2026-02-10T21:35:00,446,1.6,253.5,723.3,CLOSED,60
2026-02-10T21:40:00,499,0.14,107.5,309.0,CLOSED,172
2026-02-10T21:45:00,250,0.13,253.8,1164.7,CLOSED,19
2026-02-10T21:50:00,436,1.28,126.1,620.7,CLOSED,112
2026-02-10T21:55:00,126,1.69,242.2,1208.3,CLOSED,51
2026-02-10T22:00:00,359,0.64,131.0,396.5,CLOSED,40
2026-02-10T22:05:00,136,1.62,84.2,397.1,CLOSED,13
2026-02-10T22:10:00,150,1.98,214.6,547.1,CLOSED,44
2026-02-10T22:15:00,247,2.05,292.1,1205.8,CLOSED,118
2026-02-10T22:20:00,343,0.43,269.5,977.8,CLOSED,71
2026-02-10T22:25:00,375,1.23,294.0,946.9,CLOSED,16
2026-02-10T22:30:00,450,1.77,168.2,710.8,CLOSED,174
2026-02-10T22:35:00,389,1.93,162.4,796.2,CLOSED,104
2026-02-10T22:40:00,303,2.26,263.1,825.9,CLOSED,194
2026-02-10T22:45:00,453,1.01,323.9,978.4,CLOSED,175
2026-02-10T22:50:00,162,0.83,333.7,1046.5,CLOSED,195
2026-02-10T22:55:00,269,0.26,182.8,866.6,CLOSED,147
2026-02-10T23:00:00,497,1.69,193.1,730.9,CLOSED,180
2026-02-10T23:05:00,151,1.89,152.3,680.2,CLOSED,153
2026-02-10T23:10:00,230,1.88,141.7,586.3,CLOSED,119
2026-02-10T23:15:00,476,1.61,310.8,1161.2,CLOSED,121
2026-02-10T23:20:00,315,2.45,304.1,998.4,CLOSED,49
2026-02-10T23:25:00,285,0.17,259.0,953.6,CLOSED,144
2026-02-10T23:30:00,361,1.23,329.6,1063.6,CLOSED,50
2026-02-10T23:35:00,444,1.96,255.6,1152.9,CLOSED,153
2026-02-10T23:40:00,178,0.62,303.9,988.3,CLOSED,196
2026-02-10T23:45:00,222,1.13,241.2,1125.5,CLOSED,18
2026-02-10T23:50:00,454,0.95,286.1,933.8,CLOSED,25
2026-02-10T23:55:00,355,0.97,274.6,806.5,CLOSED,78
2026-02-11T00:00:00,471,1.06,124.6,314.1,CLOSED,127
2026-02-11T00:05:00,438,0.57,126.5,507.1,CLOSED,60
2026-02-11T00:10:00,278,1.46,268.2,822.9,CLOSED,199
2026-02-11T00:15:00,352,1.28,118.3,388.8,CLOSED,172
2026-02-11T00:20:00,371,1.99,173.2,852.8,CLOSED,11
2026-02-11T00:25:00,82,0.68,329.9,1172.6,CLOSED,95
2026-02-11T00:30:00,231,1.44,174.8,453.8,CLOSED,43
2026-02-11T00:35:00,203,1.75,251.7,1253.8,CLOSED,15
2026-02-11T00:40:00,98,1.68,339.0,1111.6,CLOSED,97
2026-02-11T00:45:00,287,0.64,97.5,389.2,CLOSED,185
2026-02-11T00:50:00,472,1.75,264.8,810.2,CLOSED,135
2026-02-11T00:55:00,219,1.59,304.8,905.3,CLOSED,194
2026-02-11T01:00:00,122,1.84,107.2,332.1,CLOSED,100
2026-02-11T01:05:00,494,1.48,154.2,449.8,CLOSED,101
2026-02-11T01:10:00,185,0.54,204.4,587.1,CLOSED,121
2026-02-11T01:15:00,143,2.12,182.7,824.9,CLOSED,98
2026-02-11T01:20:00,236,0.37,93.8,350.8,CLOSED,145
2026-02-11T01:25:00,229,0.56,273.0,920.4,CLOSED,97
2026-02-11T01:30:00,437,2.39,150.1,537.1,CLOSED,20
2026-02-11T01:35:00,370,2.02,302.4,817.1,CLOSED,69
2026-02-11T01:40:00,390,0.88,101.2,481.2,CLOSED,87
2026-02-11T01:45:00,436,0.93,176.5,743.2,CLOSED,186
2026-02-11T01:50:00,441,1.19,88.4,313.4,CLOSED,131
2026-02-11T01:55:00,262,0.55,308.2,1121.6,CLOSED,73
2026-02-11T02:00:00,481,1.16,184.0,524.6,CLOSED,32
2026-02-11T02:05:00,241,1.7,304.2,1493.1,CLOSED,194
2026-02-11T02:10:00,135,1.83,314.8,1385.9,CLOSED,75
2026-02-11T02:15:00,267,2.22,126.9,326.4,CLOSED,75
2026-02-11T02:20:00,451,1.36,218.0,902.0,CLOSED,110
2026-02-11T02:25:00,80,0.48,239.1,851.1,CLOSED,69
2026-02-11T02:30:00,173,0.3,304.7,777.1,CLOSED,70
2026-02-11T02:35:00,87,2.32,241.4,866.5,CLOSED,136
2026-02-11T02:40:00,66,2.36,163.9,701.6,CLOSED,194
2026-02-11T02:45:00,123,1.58,239.3,1147.3,CLOSED,42
2026-02-11T02:50:00,264,2.29,270.1,972.8,CLOSED,183
2026-02-11T02:55:00,439,2.03,335.9,1020.6,CLOSED,68
2026-02-11T03:00:00,334,2.09,223.4,854.8,CLOSED,19
2026-02-11T03:05:00,96,0.84,172.9,716.5,CLOSED,176
2026-02-11T03:10:00,361,0.47,119.2,541.1,CLOSED,112
2026-02-11T03:15:00,397,0.81,92.5,264.7,CLOSED,54
2026-02-11T03:20:00,176,1.99,144.1,452.2,CLOSED,130
2026-02-11T03:25:00,243,0.97,180.2,660.7,CLOSED,165
2026-02-11T03:30:00,219,1.56,109.8,354.9,CLOSED,16
2026-02-11T03:35:00,149,1.9,249.8,1183.6,CLOSED,143
2026-02-11T03:40:00,203,2.14,134.8,420.8,CLOSED,167
2026-02-11T03:45:00,93,0.99,327.1,1542.8,CLOSED,185
2026-02-11T03:50:00,349,1.67,122.3,453.7,CLOSED,40
2026-02-11T03:55:00,58,1.73,108.9,383.3,CLOSED,184
2026-02-11T04:00:00,289,1.5,336.2,1349.0,CLOSED,109
2026-02-11T04:05:00,464,2.27,339.2,902.5,CLOSED,125
2026-02-11T04:10:00,107,0.61,123.7,569.6,CLOSED,46
2026-02-11T04:15:00,77,1.74,102.5,443.6,CLOSED,135
2026-02-11T04:20:00,130,0.65,247.0,678.0,CLOSED,150
2026-02-11T04:25:00,88,0.69,233.1,1041.3,CLOSED,123
2026-02-11T04:30:00,448,0.62,204.3,758.0,CLOSED,16
2026-02-11T04:35:00,399,0.96,232.5,843.5,CLOSED,10
2026-02-11T04:40:00,485,1.16,158.8,633.2,CLOSED,168
2026-02-11T04:45:00,492,2.12,101.9,304.8,CLOSED,75
2026-02-11T04:50:00,464,0.76,93.8,466.2,CLOSED,11
2026-02-11T04:55:00,430,0.41,254.5,1149.7,CLOSED,72
2026-02-11T05:00:00,67,1.45,229.8,1084.1,CLOSED,200
2026-02-11T05:05:00,500,2.36,252.2,665.4,CLOSED,162
2026-02-11T05:10:00,439,0.86,187.9,656.1,CLOSED,70
2026-02-11T05:15:00,54,1.66,92.8,372.3,CLOSED,194
2026-02-11T05:20:00,400,1.99,153.7,649.3,CLOSED,183
2026-02-11T05:25:00,324,0.94,248.9,1064.7,CLOSED,47
2026-02-11T05:30:00,308,0.68,194.5,533.1,CLOSED,29
2026-02-11T05:35:00,390,2.23,304.1,860.7,CLOSED,54
2026-02-11T05:40:00,210,0.27,315.3,867.2,CLOSED,72
2026-02-11T05:45:00,329,0.77,96.2,315.2,CLOSED,48
2026-02-11T05:50:00,386,0.11,143.5,555.0,CLOSED,102
2026-02-11T05:55:00,444,2.01,126.9,491.8,CLOSED,60
2026-02-11T06:00:00,435,1.74,100.7,421.0,CLOSED,143
2026-02-11T06:05:00,260,0.39,290.5,887.7,CLOSED,12
2026-02-11T06:10:00,391,0.67,232.6,977.0,CLOSED,176
2026-02-11T06:15:00,175,2.35,209.3,909.6,CLOSED,163
2026-02-11T06:20:00,353,0.13,282.3,1204.3,CLOSED,175
2026-02-11T06:25:00,73,1.27,210.2,548.0,CLOSED,100
2026-02-11T06:30:00,417,0.41,149.4,410.7,CLOSED,22
2026-02-11T06:35:00,283,2.42,326.6,909.7,CLOSED,71
2026-02-11T06:40:00,456,0.75,178.6,458.8,CLOSED,177
2026-02-11T06:45:00,214,1.71,306.2,845.3,CLOSED,65
2026-02-11T06:50:00,91,1.2,222.9,983.4,CLOSED,159
2026-02-11T06:55:00,458,1.91,248.0,1018.4,CLOSED,102
2026-02-11T07:00:00,360,0.72,178.1,655.7,CLOSED,167
2026-02-11T07:05:00,471,1.05,171.4,477.7,CLOSED,57
2026-02-11T07:10:00,170,1.19,214.6,772.1,CLOSED,197
2026-02-11T07:15:00,436,1.74,111.4,466.7,CLOSED,138
2026-02-11T07:20:00,267,1.1,118.2,366.6,CLOSED,100
2026-02-11T07:25:00,255,1.06,116.3,513.1,CLOSED,107
2026-02-11T07:30:00,162,2.32,199.0,965.1,CLOSED,105
2026-02-11T07:35:00,100,0.97,136.0,406.5,CLOSED,144
2026-02-11T07:40:00,73,1.25,157.4,458.8,CLOSED,45
2026-02-11T07:45:00,417,0.62,256.9,1131.3,CLOSED,83
2026-02-11T07:50:00,204,1.7,339.6,1101.3,CLOSED,110
2026-02-11T07:55:00,267,2.23,127.5,384.0,CLOSED,65
2026-02-11T08:00:00,106,0.1,336.9,902.6,CLOSED,127
2026-02-11T08:05:00,202,1.1,106.1,311.4,CLOSED,181
2026-02-11T08:10:00,311,0.35,130.1,399.0,CLOSED,163
2026-02-11T08:15:00,265,1.05,223.6,674.8,CLOSED,116
2026-02-11T08:20:00,178,0.73,87.3,303.0,CLOSED,106
2026-02-11T08:25:00,353,1.39,232.7,878.7,CLOSED,133
2026-02-11T08:30:00,332,2.32,138.4,539.3,CLOSED,69
2026-02-11T08:35:00,162,0.11,155.1,576.4,CLOSED,164
2026-02-11T08:40:00,423,2.31,141.5,434.1,CLOSED,30
2026-02-11T08:45:00,142,1.94,235.7,1029.3,CLOSED,47
2026-02-11T08:50:00,354,1.97,270.9,754.2,CLOSED,174
2026-02-11T08:55:00,246,0.5,332.5,1105.4,CLOSED,67
2026-02-11T09:00:00,185,0.77,91.8,240.9,CLOSED,200
2026-02-11T09:05:00,98,2.35,119.2,322.4,CLOSED,125
2026-02-11T09:10:00,193,0.51,218.7,809.1,CLOSED,142
2026-02-11T09:15:00,108,0.56,103.6,374.6,CLOSED,159
2026-02-11T09:20:00,383,1.95,335.4,883.3,CLOSED,132
2026-02-11T09:25:00,363,0.9,201.0,868.9,CLOSED,196
2026-02-11T09:30:00,345,1.35,148.1,546.9,CLOSED,82
2026-02-11T09:35:00,357,1.5,201.2,531.6,CLOSED,51
2026-02-11T09:40:00,301,2.33,116.4,327.2,CLOSED,81
2026-02-11T09:45:00,221,1.41,190.5,946.7,CLOSED,101
2026-02-11T09:50:00,367,1.34,105.6,405.1,CLOSED,36
2026-02-11T09:55:00,54,2.49,320.7,1148.6,CLOSED,136
2026-02-11T10:00:00,487,0.61,296.2,1449.6,CLOSED,190
2026-02-11T10:05:00,98,0.85,312.6,1557.6,CLOSED,61
2026-02-11T10:10:00,286,2.09,125.4,621.1,CLOSED,103
2026-02-11T10:15:00,141,2.1,201.1,877.2,CLOSED,116
2026-02-11T10:20:00,361,0.35,241.1,850.2,CLOSED,134
2026-02-11T10:25:00,95,2.29,216.9,853.5,CLOSED,64
2026-02-11T10:30:00,352,1.36,266.2,1096.9,CLOSED,159
2026-02-11T10:35:00,135,0.23,223.2,947.3,CLOSED,39
2026-02-11T10:40:00,56,1.93,253.6,950.7,CLOSED,119
2026-02-11T10:45:00,457,2.48,174.0,732.2,CLOSED,53
2026-02-11T10:50:00,403,0.38,139.9,417.8,CLOSED,40
2026-02-11T10:55:00,290,2.03,145.4,586.7,CLOSED,144
2026-02-11T11:00:00,436,0.89,236.2,1091.2,CLOSED,89
2026-02-11T11:05:00,174,1.75,305.4,1127.1,CLOSED,51
2026-02-11T11:10:00,240,1.54,282.4,1070.2,CLOSED,95
2026-02-11T11:15:00,265,1.31,172.3,820.1,CLOSED,70
2026-02-11T11:20:00,330,1.73,327.6,1440.2,CLOSED,41
2026-02-11T11:25:00,425,0.47,309.7,942.9,CLOSED,171
2026-02-11T11:30:00,447,0.47,325.9,1597.8,CLOSED,97
2026-02-11T11:35:00,85,0.35,298.4,1367.9,CLOSED,189
2026-02-11T11:40:00,500,1.88,167.1,784.6,CLOSED,171
2026-02-11T11:45:00,475,1.87,345.0,1081.6,CLOSED,136
2026-02-11T11:50:00,104,2.18,322.5,1466.5,CLOSED,56
2026-02-11T11:55:00,69,1.8,189.6,531.6,CLOSED,148
2026-02-11T12:00:00,183,1.05,234.3,795.5,CLOSED,35
2026-02-11T12:05:00,334,2.08,275.3,861.5,CLOSED,69
2026-02-11T12:10:00,447,0.33,185.2,487.4,CLOSED,72
2026-02-11T12:15:00,290,0.12,288.4,1152.0,CLOSED,143
2026-02-11T12:20:00,368,1.69,171.2,447.7,CLOSED,160
2026-02-11T12:25:00,235,1.13,258.6,1216.7,CLOSED,158
2026-02-11T12:30:00,192,1.39,116.6,558.1,CLOSED,18
2026-02-11T12:35:00,359,1.45,282.3,1317.1,CLOSED,189
2026-02-11T12:40:00,447,0.36,210.5,995.7,CLOSED,94
2026-02-11T12:45:00,97,1.66,285.3,1011.8,CLOSED,140
2026-02-11T12:50:00,160,0.25,316.9,1555.2,CLOSED,130
2026-02-11T12:55:00,64,0.56,195.8,723.6,CLOSED,44
2026-02-11T13:00:00,411,0.39,257.4,832.5,CLOSED,12
2026-02-11T13:05:00,117,1.8,128.7,531.0,CLOSED,175
2026-02-11T13:10:00,188,0.51,309.8,847.3,CLOSED,167
2026-02-11T13:15:00,419,1.36,293.8,903.1,CLOSED,25
2026-02-11T13:20:00,144,1.09,326.3,1414.1,CLOSED,121
2026-02-11T13:25:00,98,0.85,323.5,1529.8,CLOSED,35
2026-02-11T13:30:00,187,1.66,163.7,478.1,CLOSED,151
2026-02-11T13:35:00,392,2.19,153.1,759.9,CLOSED,17
2026-02-11T13:40:00,463,0.48,155.5,714.0,CLOSED,104
2026-02-11T13:45:00,274,0.12,242.2,854.6,CLOSED,189
2026-02-11T13:50:00,392,2.25,104.5,453.5,CLOSED,119
2026-02-11T13:55:00,263,1.68,344.6,1714.1,CLOSED,12
2026-02-11T14:00:00,102,1.57,235.5,770.6,CLOSED,99
2026-02-11T14:05:00,411,0.56,225.6,600.6,CLOSED,59
2026-02-11T14:10:00,475,1.22,166.4,680.7,CLOSED,86
2026-02-11T14:15:00,400,2.11,347.3,1418.2,CLOSED,24
2026-02-11T14:20:00,247,1.32,302.7,1407.6,CLOSED,180
2026-02-11T14:25:00,63,2.26,290.6,1193.6,CLOSED,91
2026-02-11T14:30:00,142,1.02,246.5,1078.0,CLOSED,161
2026-02-11T14:35:00,139,2.48,89.5,277.9,CLOSED,107
2026-02-11T14:40:00,389,1.81,196.9,953.3,CLOSED,118
2026-02-11T14:45:00,341,1.54,289.3,974.2,CLOSED,69
2026-02-11T14:50:00,178,1.39,105.2,287.4,CLOSED,26
2026-02-11T14:55:00,436,1.6,226.3,674.3,CLOSED,183
2026-02-11T15:00:00,168,0.14,247.7,1104.4,CLOSED,88
2026-02-11T15:05:00,489,0.4,256.5,736.7,CLOSED,10
2026-02-11T15:10:00,312,1.01,261.8,1141.9,CLOSED,79
2026-02-11T15:15:00,203,1.08,134.4,562.6,CLOSED,147
2026-02-11T15:20:00,181,1.55,337.1,1018.6,CLOSED,104
2026-02-11T15:25:00,319,0.35,338.4,1168.5,CLOSED,166
2026-02-11T15:30:00,272,0.71,90.1,400.1,CLOSED,102
2026-02-11T15:35:00,177,2.05,127.4,550.2,CLOSED,55
2026-02-11T15:40:00,118,1.02,247.5,961.8,CLOSED,97
2026-02-11T15:45:00,224,0.15,152.6,694.8,CLOSED,15
2026-02-11T15:50:00,438,1.49,173.8,804.9,CLOSED,172
2026-02-11T15:55:00,368,2.27,221.2,1099.7,CLOSED,165
2026-02-11T16:00:00,295,0.75,346.1,1595.1,CLOSED,12
2026-02-11T16:05:00,359,0.7,195.3,914.8,CLOSED,118
2026-02-11T16:10:00,357,0.78,136.6,374.3,CLOSED,130
2026-02-11T16:15:00,284,1.07,92.1,258.9,CLOSED,150
2026-02-11T16:20:00,440,1.36,81.2,323.2,CLOSED,160
2026-02-11T16:25:00,310,0.92,116.8,569.3,CLOSED,64
2026-02-11T16:30:00,428,2.34,346.2,1497.1,CLOSED,175
2026-02-11T16:35:00,272,1.06,181.9,650.2,CLOSED,160
2026-02-11T16:40:00,283,1.39,236.4,600.7,CLOSED,189
2026-02-11T16:45:00,487,0.36,269.1,1105.0,CLOSED,120
2026-02-11T16:50:00,183,1.5,103.0,417.5,CLOSED,31
2026-02-11T16:55:00,160,0.29,340.1,1529.1,CLOSED,76
2026-02-11T17:00:00,279,2.01,336.8,928.4,CLOSED,110
2026-02-11T17:05:00,271,1.25,176.8,763.7,CLOSED,10
2026-02-11T17:10:00,422,1.67,100.7,378.9,CLOSED,15
2026-02-11T17:15:00,389,1.75,183.8,593.9,CLOSED,154
2026-02-11T17:20:00,154,2.23,264.4,848.8,CLOSED,63
2026-02-11T17:25:00,377,2.43,179.3,889.1,CLOSED,157
2026-02-11T17:30:00,192,1.34,85.0,281.4,CLOSED,14
2026-02-11T17:35:00,259,1.65,291.0,1350.9,CLOSED,157
2026-02-11T17:40:00,225,2.0,141.9,465.0,CLOSED,44
